ticker;scenario;entry_date;entry_price;exit_date;exit_price;exit_reason;return_pct;max_drawdown_pct;holding_weeks;score;fib_retracement;stop_price;target_1618;target_2618;hit_target_1;hit_target_2;weeks_to_target_1;max_favorable_excursion;precio_punto0;precio_puntoC;bolsa;ratio_volumen;pct_sobre_linea;close_strength;weeks_since_c;w1_duration;w2_duration;avg_volume_w2
LEN;C;2023-12-11;138.0976;2024-06-17;138.0976;STOP_C_P2;0.0;-0.0372;27;58;0.4099;138.0976;202.9683;269.2877;False;False;;0.1599;56.531;95.6637;US;1.9408;0.2644;0.6274;6;56;16;10955933.375
PLD;C;2023-12-11;123.6539;2024-12-09;104.771;TIMEOUT;-0.1527;-0.2413;52;63;0.6295;84.019;254.9342;357.8348;False;False;;0.0187;50.3192;88.441;US;1.9614;0.3953;0.8201;7;108;79;17064986.075949367
POOL;C;2023-12-11;373.6502;2024-12-09;350.0488;TIMEOUT;-0.0632;-0.2476;52;56;0.6316;278.1049;931.4163;1326.147;False;False;;0.0773;147.3399;292.742;US;1.4376;0.2605;0.8674;7;86;101;2000276.2376237623
PRU;C;2023-12-11;91.9437;2024-12-09;111.4801;TIMEOUT;0.2125;-0.0314;52;35;0.3969;91.9437;169.4307;226.6545;False;False;;0.3138;42.3324;76.8427;US;1.6446;0.1357;0.5044;7;85;89;9188631.460674157
RF;C;2023-12-11;17.5477;2024-12-09;23.61;TIMEOUT;0.3455;-0.108;52;54;0.6683;22.9228;33.9656;47.4459;False;False;;0.4844;7.6836;12.1544;US;1.5961;0.2119;0.9038;7;84;88;43303544.31818182
SAND.ST;C;2023-12-11;206.3305;2024-12-09;199.4123;TIMEOUT;-0.0335;-0.0854;52;56;0.449;155.7207;374.6573;504.905;False;False;;0.1185;92.1478;163.9165;ST;1.5054;0.0344;0.9483;7;94;94;10798953.29787234
SHUR.BR;C;2023-12-11;40.5277;2024-12-09;34.2996;TIMEOUT;-0.1537;-0.2164;52;61;0.6475;29.5639;81.7067;112.9718;False;False;;0.0335;20.0988;31.1199;BR;1.9073;0.0912;0.9505;7;108;80;168539.325
SPG;C;2023-12-11;127.79;2024-12-09;167.1488;TIMEOUT;0.308;-0.0637;52;54;0.5279;127.79;222.4292;304.8378;False;False;;0.3391;50.1886;89.092;US;1.3056;0.4144;0.8439;10;53;98;8864509.18367347
TAP;C;2023-12-11;56.5099;2024-06-10;48.0295;STOP_C_P1;-0.1501;-0.1917;26;59;0.59;48.0295;87.3388;110.0715;False;False;;0.1273;41.2375;50.5574;US;1.4258;0.0871;0.1525;6;42;14;8289592.857142857
APTV;A;2024-01-22;86.04;2025-01-20;63.43;TIMEOUT;-0.2628;-0.4018;52;50;0.6868;42.11;309.9666;448.6666;False;False;;0.0331;42.11;85.55;US;1.9509;0.0246;0.941;13;84;103;9223028.155339805
AXP;A;2024-01-22;195.9659;2025-01-20;316.0891;TIMEOUT_T1;0.613;-0.0117;52;40;0.403;83.0951;294.0261;389.2566;True;False;43;0.6377;83.0951;139.9433;US;1.5596;0.1389;0.8387;16;51;102;16384754.901960785
RJF;A;2024-01-22;109.3776;2025-01-20;169.1478;TIMEOUT;0.5465;-0.0727;52;18;0.3093;39.7053;201.8158;272.0323;False;False;;0.551;39.7053;88.2054;US;1.5283;0.0326;0.5123;13;83;89;5897291.011235955
TEL;A;2024-01-22;139.3567;2025-01-20;151.7759;TIMEOUT;0.0891;-0.0436;52;60;0.5181;68.9036;249.8455;336.0137;False;False;;0.1167;68.9036;110.4254;US;2.2012;0.0269;0.8301;13;74;101;7619763.366336633
APTV;B;2024-01-22;86.04;2024-01-29;85.55;STOP_C;-0.0057;-0.0656;1;50;0.6868;85.55;309.9666;448.6666;False;False;;0.0331;42.11;85.55;US;1.9509;0.0246;0.941;13;84;103;9223028.155339805
AXP;B;2024-01-22;195.9659;2025-01-20;316.0891;TIMEOUT_T1;0.613;-0.0117;52;40;0.403;139.9433;294.0261;389.2566;True;False;43;0.6377;83.0951;139.9433;US;1.5596;0.1389;0.8387;16;51;102;16384754.901960785
RJF;B;2024-01-22;109.3776;2025-01-20;169.1478;TIMEOUT;0.5465;-0.0727;52;18;0.3093;88.2054;201.8158;272.0323;False;False;;0.551;39.7053;88.2054;US;1.5283;0.0326;0.5123;13;83;89;5897291.011235955
TEL;B;2024-01-22;139.3567;2025-01-20;151.7759;TIMEOUT;0.0891;-0.0436;52;60;0.5181;110.4254;249.8455;336.0137;False;False;;0.1167;68.9036;110.4254;US;2.2012;0.0269;0.8301;13;74;101;7619763.366336633
APTV;C;2024-01-22;86.04;2024-01-29;81.2725;STOP_C_P1;-0.0554;-0.0656;1;50;0.6868;81.2725;309.9666;448.6666;False;False;;0.0331;42.11;85.55;US;1.9509;0.0246;0.941;13;84;103;9223028.155339805
AXP;C;2024-01-22;195.9659;2024-08-05;220.7096;STOP_C_P3;0.1263;-0.0117;28;40;0.403;220.7096;294.0261;389.2566;False;False;;0.2798;83.0951;139.9433;US;1.5596;0.1389;0.8387;16;51;102;16384754.901960785
RJF;C;2024-01-22;109.3776;2024-07-15;109.3776;STOP_C_P2;0.0;-0.0439;25;18;0.3093;109.3776;201.8158;272.0323;False;False;;0.1628;39.7053;88.2054;US;1.5283;0.0326;0.5123;13;83;89;5897291.011235955
TEL;C;2024-01-22;139.3567;2025-01-20;151.7759;TIMEOUT;0.0891;-0.0436;52;60;0.5181;104.9042;249.8455;336.0137;False;False;;0.1167;68.9036;110.4254;US;2.2012;0.0269;0.8301;13;74;101;7619763.366336633
AVY;A;2024-01-29;189.4604;2025-01-27;179.7939;TIMEOUT;-0.051;-0.0844;52;40;0.4411;88.62;353.9708;475.8632;False;False;;0.1831;88.62;156.7489;US;1.5044;0.1911;0.4896;14;78;102;2545362.745098039
CLX;A;2024-01-29;141.9718;2025-01-27;148.7939;TIMEOUT;0.0481;-0.1771;52;49;0.7395;103.2756;205.5258;259.9584;False;False;;0.1232;103.2756;117.4539;US;1.8002;0.0624;0.8397;19;46;20;5753815.0
NUE;A;2024-01-29;176.7888;2025-01-27;125.6322;TIMEOUT;-0.2894;-0.3789;52;41;0.4471;82.8457;286.1206;379.7562;False;False;;0.11;82.8457;134.6182;US;1.458;0.0728;0.5754;14;12;79;9078416.455696203
SKF-B.ST;A;2024-01-29;192.0192;2025-01-27;212.5945;TIMEOUT;0.1072;-0.1246;52;53;0.6401;125.435;257.3432;324.0358;False;False;;0.184;125.435;149.4347;ST;1.5909;0.0941;0.8364;14;23;33;7012311.939393939
AVY;B;2024-01-29;189.4604;2025-01-27;179.7939;TIMEOUT;-0.051;-0.0844;52;40;0.4411;156.7489;353.9708;475.8632;False;False;;0.1831;88.62;156.7489;US;1.5044;0.1911;0.4896;14;78;102;2545362.745098039
CLX;B;2024-01-29;141.9718;2024-05-27;117.4539;STOP_C;-0.1727;-0.1771;17;49;0.7395;117.4539;205.5258;259.9584;False;False;;0.0096;103.2756;117.4539;US;1.8002;0.0624;0.8397;19;46;20;5753815.0
NUE;B;2024-01-29;176.7888;2024-09-02;134.6182;STOP_C;-0.2385;-0.2433;31;41;0.4471;134.6182;286.1206;379.7562;False;False;;0.11;82.8457;134.6182;US;1.458;0.0728;0.5754;14;12;79;9078416.455696203
SKF-B.ST;B;2024-01-29;192.0192;2025-01-27;212.5945;TIMEOUT;0.1072;-0.1246;52;53;0.6401;149.4347;257.3432;324.0358;False;False;;0.184;125.435;149.4347;ST;1.5909;0.0941;0.8364;14;23;33;7012311.939393939
AVY;C;2024-01-29;189.4604;2024-11-18;189.4604;STOP_C_P2;0.0;-0.0209;42;40;0.4411;189.4604;353.9708;475.8632;False;False;;0.1831;88.62;156.7489;US;1.5044;0.1911;0.4896;14;78;102;2545362.745098039
CLX;C;2024-01-29;141.9718;2025-01-27;148.7939;TIMEOUT;0.0481;-0.1771;52;49;0.7395;111.5812;205.5258;259.9584;False;False;;0.1232;103.2756;117.4539;US;1.8002;0.0624;0.8397;19;46;20;5753815.0
NUE;C;2024-01-29;176.7888;2024-12-09;127.8873;STOP_C_P1;-0.2766;-0.3116;45;41;0.4471;127.8873;286.1206;379.7562;False;False;;0.11;82.8457;134.6182;US;1.458;0.0728;0.5754;14;12;79;9078416.455696203
SKF-B.ST;C;2024-01-29;192.0192;2024-06-10;200.0657;STOP_C_P3;0.0419;-0.0267;19;53;0.6401;200.0657;257.3432;324.0358;False;False;;0.184;125.435;149.4347;ST;1.5909;0.0941;0.8364;14;23;33;7012311.939393939
PEG;A;2024-02-26;57.445;2025-02-24;77.3155;TIMEOUT;0.3459;0.0;52;43;0.5995;38.1513;93.4632;120.8663;False;False;;0.5685;38.1513;49.125;US;1.5393;0.0219;0.7702;21;95;76;12874969.736842105
PEG;B;2024-02-26;57.445;2025-02-24;77.3155;TIMEOUT;0.3459;0.0;52;43;0.5995;49.125;93.4632;120.8663;False;False;;0.5685;38.1513;49.125;US;1.5393;0.0219;0.7702;21;95;76;12874969.736842105
PEG;C;2024-02-26;57.445;2024-11-04;76.7745;STOP_C_P3;0.3365;0.0;36;43;0.5995;76.7745;93.4632;120.8663;False;False;;0.5187;38.1513;49.125;US;1.5393;0.0219;0.7702;21;95;76;12874969.736842105
BX;A;2024-03-11;115.4733;2025-03-10;133.6371;TIMEOUT;0.1573;-0.0669;52;40;0.4531;26.2904;243.7955;344.2631;False;False;;0.6368;26.2904;81.2388;US;1.6155;0.1456;0.4528;20;87;101;23598528.712871287
BX;B;2024-03-11;115.4733;2025-03-10;133.6371;TIMEOUT;0.1573;-0.0669;52;40;0.4531;81.2388;243.7955;344.2631;False;False;;0.6368;26.2904;81.2388;US;1.6155;0.1456;0.4528;20;87;101;23598528.712871287
BX;C;2024-03-11;115.4733;2024-12-16;166.3224;STOP_C_P3;0.4404;-0.0669;40;40;0.4531;166.3224;243.7955;344.2631;False;False;;0.6368;26.2904;81.2388;US;1.6155;0.1456;0.4528;20;87;101;23598528.712871287
CSX;A;2024-04-15;33.2359;2025-04-14;27.1815;TIMEOUT;-0.1822;-0.2253;52;18;0.3851;14.3551;63.5827;85.629;False;False;;0.0881;14.3551;27.9117;US;1.3169;0.0763;0.2199;25;102;85;69932021.1764706
MS;A;2024-04-15;84.5315;2025-04-14;105.1793;TIMEOUT;0.2443;0.0;52;38;0.425;22.2918;181.4786;254.0686;False;False;;0.6186;22.2918;64.0279;US;1.3542;0.0144;0.8434;25;99;89;38609812.359550565
CSX;B;2024-04-15;33.2359;2025-03-31;27.9117;STOP_C;-0.1602;-0.2037;50;18;0.3851;27.9117;63.5827;85.629;False;False;;0.0881;14.3551;27.9117;US;1.3169;0.0763;0.2199;25;102;85;69932021.1764706
MS;B;2024-04-15;84.5315;2025-04-14;105.1793;TIMEOUT;0.2443;0.0;52;38;0.425;64.0279;181.4786;254.0686;False;False;;0.6186;22.2918;64.0279;US;1.3542;0.0144;0.8434;25;99;89;38609812.359550565
CSX;C;2024-04-15;33.2359;2025-03-31;26.5161;STOP_C_P1;-0.2022;-0.2037;50;18;0.3851;26.5161;63.5827;85.629;False;False;;0.0881;14.3551;27.9117;US;1.3169;0.0763;0.2199;25;102;85;69932021.1764706
MS;C;2024-04-15;84.5315;2025-03-03;120.4065;STOP_C_P3;0.4244;0.0;46;38;0.425;120.4065;181.4786;254.0686;False;False;;0.6186;22.2918;64.0279;US;1.3542;0.0144;0.8434;25;99;89;38609812.359550565
SON.LS;A;2024-05-06;0.8478;2025-05-05;1.0429;TIMEOUT;0.2302;-0.0557;52;58;0.6769;0.6668;1.0628;1.2668;False;False;;0.2518;0.6668;0.7327;LS;2.3444;0.0495;0.8333;9;22;52;9332645.865384616
SON.LS;B;2024-05-06;0.8478;2025-05-05;1.0429;TIMEOUT;0.2302;-0.0557;52;58;0.6769;0.7327;1.0628;1.2668;False;False;;0.2518;0.6668;0.7327;LS;2.3444;0.0495;0.8333;9;22;52;9332645.865384616
SON.LS;C;2024-05-06;0.8478;2025-05-05;1.0429;TIMEOUT;0.2302;-0.0557;52;58;0.6769;0.9339;1.0628;1.2668;False;False;;0.2518;0.6668;0.7327;LS;2.3444;0.0495;0.8333;9;22;52;9332645.865384616
CCL;A;2024-06-24;18.4239;2025-06-23;26.8289;TIMEOUT;0.4562;-0.2639;52;58;0.4833;8.2376;30.318;40.6618;False;False;;0.5342;8.2376;13.5817;US;1.8301;0.0833;0.9315;10;15;42;148374761.9047619
CCL;B;2024-06-24;18.4239;2024-08-05;13.5817;STOP_C;-0.2628;-0.2639;6;58;0.4833;13.5817;30.318;40.6618;False;False;;0.0406;8.2376;13.5817;US;1.8301;0.0833;0.9315;10;15;42;148374761.9047619
CCL;C;2024-06-24;18.4239;2025-01-06;23.5315;STOP_C_P3;0.2772;-0.2639;28;58;0.4833;23.5315;30.318;40.6618;False;False;;0.4514;8.2376;13.5817;US;1.8301;0.0833;0.9315;10;15;42;148374761.9047619
DASH;A;2024-07-29;117.23;2025-07-28;248.35;TIMEOUT_T1;1.1185;-0.094;52;74;0.4793;51.5;247.9171;339.7571;True;False;48;1.157;51.5;99.32;US;1.667;0.0779;0.8424;1;54;17;19662576.470588237
DASH;B;2024-07-29;117.23;2025-07-28;248.35;TIMEOUT_T1;1.1185;-0.094;52;74;0.4793;99.32;247.9171;339.7571;True;False;48;1.157;51.5;99.32;US;1.667;0.0779;0.8424;1;54;17;19662576.470588237
DASH;C;2024-07-29;117.23;2025-02-24;189.4156;STOP_C_P3;0.6158;-0.094;30;74;0.4793;189.4156;247.9171;339.7571;False;False;;0.8361;51.5;99.32;US;1.667;0.0779;0.8424;1;54;17;19662576.470588237
WDAY;A;2024-08-19;259.95;2025-08-18;221.27;TIMEOUT;-0.1488;-0.2101;52;76;0.6106;128.72;495.1921;677.7521;False;False;;0.131;128.72;199.81;US;1.8161;0.2258;0.8411;2;69;23;11392243.47826087
WDAY;B;2024-08-19;259.95;2025-08-18;221.27;TIMEOUT;-0.1488;-0.2101;52;76;0.6106;199.81;495.1921;677.7521;False;False;;0.131;128.72;199.81;US;1.8161;0.2258;0.8411;2;69;23;11392243.47826087
WDAY;C;2024-08-19;259.95;2025-08-18;221.27;TIMEOUT;-0.1488;-0.2101;52;76;0.6106;189.8195;495.1921;677.7521;False;False;;0.131;128.72;199.81;US;1.8161;0.2258;0.8411;2;69;23;11392243.47826087
CEG;A;2024-09-16;252.4313;2025-09-15;329.5663;TIMEOUT;0.3056;-0.365;52;63;0.4498;69.4768;424.3451;588.0151;False;False;;0.4069;69.4768;159.5272;US;1.4461;0.2689;0.9958;7;61;10;17568140.0
CEG;B;2024-09-16;252.4313;2025-09-15;329.5663;TIMEOUT;0.3056;-0.365;52;63;0.4498;159.5272;424.3451;588.0151;False;False;;0.4069;69.4768;159.5272;US;1.4461;0.2689;0.9958;7;61;10;17568140.0
CEG;C;2024-09-16;252.4313;2025-01-27;307.1448;STOP_C_P3;0.2167;-0.1372;19;63;0.4498;307.1448;424.3451;588.0151;False;False;;0.3827;69.4768;159.5272;US;1.4461;0.2689;0.9958;7;61;10;17568140.0
CCL;A;2024-09-30;17.735;2025-09-29;28.1182;TIMEOUT_T1;0.5855;-0.1637;52;35;0.4833;8.2376;30.318;40.6618;True;False;42;0.8202;8.2376;13.5817;US;1.3927;0.0695;0.5322;24;15;42;148374761.9047619
CCL;B;2024-09-30;17.735;2025-09-29;28.1182;TIMEOUT_T1;0.5855;-0.1637;52;35;0.4833;13.5817;30.318;40.6618;True;False;42;0.8202;8.2376;13.5817;US;1.3927;0.0695;0.5322;24;15;42;148374761.9047619
CCL;C;2024-09-30;17.735;2025-01-06;23.5315;STOP_C_P3;0.3268;-0.0105;14;35;0.4833;23.5315;30.318;40.6618;False;False;;0.5078;8.2376;13.5817;US;1.3927;0.0695;0.5322;24;15;42;148374761.9047619
UBER;A;2024-10-07;86.34;2025-10-06;93.4;TIMEOUT;0.0818;-0.3128;52;66;0.4611;22.94;150.6256;209.8256;False;False;;0.1813;22.94;54.84;US;1.4191;0.2136;0.9503;9;73;22;86468513.63636364
UBER;B;2024-10-07;86.34;2025-10-06;93.4;TIMEOUT;0.0818;-0.3128;52;66;0.4611;54.84;150.6256;209.8256;False;False;;0.1813;22.94;54.84;US;1.4191;0.2136;0.9503;9;73;22;86468513.63636364
UBER;C;2024-10-07;86.34;2025-10-06;93.4;TIMEOUT;0.0818;-0.3128;52;66;0.4611;86.34;150.6256;209.8256;False;False;;0.1813;22.94;54.84;US;1.4191;0.2136;0.9503;9;73;22;86468513.63636364
PCAR;A;2024-10-21;99.2294;2025-10-20;97.7209;TIMEOUT;-0.0152;-0.173;52;46;0.4454;43.266;203.2207;276.844;False;False;;0.1277;43.266;84.0983;US;1.3053;0.0338;0.5531;11;129;19;14006378.94736842
PCAR;B;2024-10-21;99.2294;2025-04-07;84.0983;STOP_C;-0.1525;-0.1686;24;46;0.4454;84.0983;203.2207;276.844;False;False;;0.1277;43.266;84.0983;US;1.3053;0.0338;0.5531;11;129;19;14006378.94736842
PCAR;C;2024-10-21;99.2294;2025-10-20;97.7209;TIMEOUT;-0.0152;-0.173;52;46;0.4454;79.8934;203.2207;276.844;False;False;;0.1277;43.266;84.0983;US;1.3053;0.0338;0.5531;11;129;19;14006378.94736842
ROK;A;2024-11-04;264.7997;2025-11-03;369.6952;TIMEOUT;0.3961;-0.2028;52;39;0.5875;177.6592;490.0051;643.8335;False;False;;0.4836;177.6592;241.1107;US;1.5482;0.1092;0.2932;21;56;47;4405517.021276596
ROK;B;2024-11-04;264.7997;2025-03-31;241.1107;STOP_C;-0.0895;-0.1899;21;39;0.5875;241.1107;490.0051;643.8335;False;False;;0.1396;177.6592;241.1107;US;1.5482;0.1092;0.2932;21;56;47;4405517.021276596
ROK;C;2024-11-04;264.7997;2025-03-31;229.0552;STOP_C_P1;-0.135;-0.1899;21;39;0.5875;229.0552;490.0051;643.8335;False;False;;0.1396;177.6592;241.1107;US;1.5482;0.1092;0.2932;21;56;47;4405517.021276596
ZS;A;2024-12-02;211.99;2025-12-01;242.68;TIMEOUT;0.1448;-0.2227;52;61;0.5933;84.93;438.6022;613.2822;False;False;;0.5897;84.93;155.97;US;2.0755;0.2975;0.8463;17;40;26;10641950.0
ZS;B;2024-12-02;211.99;2025-12-01;242.68;TIMEOUT;0.1448;-0.2227;52;61;0.5933;155.97;438.6022;613.2822;False;False;;0.5897;84.93;155.97;US;2.0755;0.2975;0.8463;17;40;26;10641950.0
ZS;C;2024-12-02;211.99;2025-11-10;296.5512;STOP_C_P3;0.3989;-0.2227;49;61;0.5933;296.5512;438.6022;613.2822;False;False;;0.5897;84.93;155.97;US;2.0755;0.2975;0.8463;17;40;26;10641950.0
LRCX;A;2024-12-16;71.0034;2025-12-15;171.9427;TIMEOUT;1.4216;-0.2131;52;55;0.5252;28.8714;200.9232;283.1336;False;False;;1.44;28.8714;67.9068;US;1.3997;0.0319;0.1781;4;91;19;63979715.78947368
MPWR;A;2024-12-16;585.054;2025-12-15;932.2386;TIMEOUT;0.5934;-0.2567;52;45;0.7238;384.2567;1446.7112;2007.6054;False;False;;0.9101;384.2567;539.1842;US;1.5093;0.045;0.1748;4;43;12;4004991.6666666665
LRCX;B;2024-12-16;71.0034;2025-03-31;67.9068;STOP_C;-0.0436;-0.1901;15;55;0.5252;67.9068;200.9232;283.1336;False;False;;0.2776;28.8714;67.9068;US;1.3997;0.0319;0.1781;4;91;19;63979715.78947368
MPWR;B;2024-12-16;585.054;2025-03-31;539.1842;STOP_C;-0.0784;-0.2356;15;45;0.7238;539.1842;1446.7112;2007.6054;False;False;;0.223;384.2567;539.1842;US;1.5093;0.045;0.1748;4;43;12;4004991.6666666665
LRCX;C;2024-12-16;71.0034;2025-03-31;71.0034;STOP_C_P2;0.0;-0.1901;15;55;0.5252;71.0034;200.9232;283.1336;False;False;;0.2776;28.8714;67.9068;US;1.3997;0.0319;0.1781;4;91;19;63979715.78947368
MPWR;C;2024-12-16;585.054;2025-01-27;585.054;STOP_C_P2;0.0;-0.0263;6;45;0.7238;585.054;1446.7112;2007.6054;False;False;;0.1824;384.2567;539.1842;US;1.5093;0.045;0.1748;4;43;12;4004991.6666666665
1MU.MI;A;2025-01-13;101.1757;2026-01-12;306.3033;TIMEOUT_T1;2.0274;-0.4652;52;70;0.6565;45.1214;244.0926;345.5326;True;False;50;2.1065;45.1214;79.9626;MI;1.4752;0.0124;0.9087;4;77;26;21370.423076923078
UBER;A;2025-01-13;67.34;2026-01-12;84.85;TIMEOUT;0.26;-0.0996;52;48;0.4611;22.94;150.6256;209.8256;False;False;;0.5146;22.94;54.84;US;1.4867;0.0176;0.5484;23;73;22;86468513.63636364
1MU.MI;B;2025-01-13;101.1757;2025-03-10;79.9626;STOP_C;-0.2097;-0.2226;8;70;0.6565;79.9626;244.0926;345.5326;False;False;;0.047;45.1214;79.9626;MI;1.4752;0.0124;0.9087;4;77;26;21370.423076923078
UBER;B;2025-01-13;67.34;2026-01-12;84.85;TIMEOUT;0.26;-0.0996;52;48;0.4611;54.84;150.6256;209.8256;False;False;;0.5146;22.94;54.84;US;1.4867;0.0176;0.5484;23;73;22;86468513.63636364
1MU.MI;C;2025-01-13;101.1757;2025-03-31;75.9644;STOP_C_P1;-0.2492;-0.4225;11;70;0.6565;75.9644;244.0926;345.5326;False;False;;0.047;45.1214;79.9626;MI;1.4752;0.0124;0.9087;4;77;26;21370.423076923078
UBER;C;2025-01-13;67.34;2025-03-31;67.34;STOP_C_P2;0.0;-0.0582;11;48;0.4611;67.34;150.6256;209.8256;False;False;;0.2192;22.94;54.84;US;1.4867;0.0176;0.5484;23;73;22;86468513.63636364
NVG.LS;A;2025-02-03;3.334;2026-02-02;3.1392;TIMEOUT;-0.0584;-0.1623;52;73;0.5425;2.4185;5.2939;6.6793;False;False;;0.0292;2.4185;3.0523;LS;2.477;0.0515;0.6406;7;68;31;2832935.7741935486
NVG.LS;B;2025-02-03;3.334;2025-02-24;3.0523;STOP_C;-0.0845;-0.0887;3;73;0.5425;3.0523;5.2939;6.6793;False;False;;0.0152;2.4185;3.0523;LS;2.477;0.0515;0.6406;7;68;31;2832935.7741935486
NVG.LS;C;2025-02-03;3.334;2025-04-07;2.8997;STOP_C_P1;-0.1303;-0.1376;9;73;0.5425;2.8997;5.2939;6.6793;False;False;;0.0152;2.4185;3.0523;LS;2.477;0.0515;0.6406;7;68;31;2832935.7741935486
CVNA;A;2025-02-24;46.62;2026-02-23;66.832;TIMEOUT;0.4335;-0.364;52;61;0.4629;13.522;100.0399;140.1857;False;False;;1.0888;13.522;35.084;US;1.4475;0.033;0.8378;8;31;5;72811500.0
MKC;A;2025-02-24;79.0776;2026-02-23;69.78;TIMEOUT;-0.1176;-0.2594;52;65;0.5351;54.9995;109.0145;134.9476;False;False;;0.0439;54.9995;67.0547;US;1.4432;0.044;0.793;6;49;17;8506164.705882354
CVNA;B;2025-02-24;46.62;2025-03-03;35.084;STOP_C;-0.2474;-0.2662;1;61;0.4629;35.084;100.0399;140.1857;False;False;;0.0205;13.522;35.084;US;1.4475;0.033;0.8378;8;31;5;72811500.0
MKC;B;2025-02-24;79.0776;2025-08-04;67.0547;STOP_C;-0.152;-0.1532;23;65;0.5351;67.0547;109.0145;134.9476;False;False;;0.0439;54.9995;67.0547;US;1.4432;0.044;0.793;6;49;17;8506164.705882354
CVNA;C;2025-02-24;46.62;2025-03-10;33.3298;STOP_C_P1;-0.2851;-0.2981;2;61;0.4629;33.3298;100.0399;140.1857;False;False;;0.0205;13.522;35.084;US;1.4475;0.033;0.8378;8;31;5;72811500.0
MKC;C;2025-02-24;79.0776;2025-09-15;63.702;STOP_C_P1;-0.1944;-0.198;29;65;0.5351;63.702;109.0145;134.9476;False;False;;0.0439;54.9995;67.0547;US;1.4432;0.044;0.793;6;49;17;8506164.705882354
DHI;A;2025-03-03;131.0763;2026-03-02;146.3795;TIMEOUT;0.1168;-0.1722;52;68;0.5285;56.6979;346.298;484.8951;False;False;;0.3913;56.6979;122.0478;US;1.6632;0.021;0.841;2;118;22;14051172.727272727
DHI;B;2025-03-03;131.0763;2025-03-31;122.0478;STOP_C;-0.0689;-0.1156;4;68;0.5285;122.0478;346.298;484.8951;False;False;;0.0353;56.6979;122.0478;US;1.6632;0.021;0.841;2;118;22;14051172.727272727
DHI;C;2025-03-03;131.0763;2025-03-31;115.9454;STOP_C_P1;-0.1154;-0.1156;4;68;0.5285;115.9454;346.298;484.8951;False;False;;0.0353;56.6979;122.0478;US;1.6632;0.021;0.841;2;118;22;14051172.727272727
CAT;A;2025-04-28;319.6215;2026-04-27;888.0226;TIMEOUT_T1;1.7784;-0.0172;52;65;0.5676;150.6547;681.9323;941.0476;True;False;40;1.8262;150.6547;262.6836;US;1.4161;0.0132;0.956;3;110;22;11787050.0
CAT;B;2025-04-28;319.6215;2026-04-27;888.0226;TIMEOUT_T1;1.7784;-0.0172;52;65;0.5676;262.6836;681.9323;941.0476;True;False;40;1.8262;150.6547;262.6836;US;1.4161;0.0132;0.956;3;110;22;11787050.0
CAT;C;2025-04-28;319.6215;2026-03-02;692.4276;STOP_C_P3;1.1664;-0.0172;44;65;0.5676;692.4276;681.9323;941.0476;True;False;40;1.4618;150.6547;262.6836;US;1.4161;0.0132;0.956;3;110;22;11787050.0
IR;A;2025-05-05;79.2027;2026-05-04;75.7109;TIMEOUT;-0.0441;-0.0859;52;59;0.6043;39.1056;173.5008;240.2424;False;False;;0.2738;39.1056;65.513;US;1.5025;0.0517;0.7868;4;124;19;12575315.789473685
NVG.LS;A;2025-05-05;3.0907;2026-05-04;3.1625;TIMEOUT;0.0232;-0.0963;52;49;0.6702;2.4185;5.117;6.5024;False;False;;0.1102;2.4185;2.8754;LS;1.6827;0.0462;0.46;4;68;47;3309168.914893617
IR;B;2025-05-05;79.2027;2026-05-04;75.7109;TIMEOUT;-0.0441;-0.0859;52;59;0.6043;65.513;173.5008;240.2424;False;False;;0.2738;39.1056;65.513;US;1.5025;0.0517;0.7868;4;124;19;12575315.789473685
NVG.LS;B;2025-05-05;3.0907;2025-10-27;2.8754;STOP_C;-0.0697;-0.075;25;49;0.6702;2.8754;5.117;6.5024;False;False;;0.1102;2.4185;2.8754;LS;1.6827;0.0462;0.46;4;68;47;3309168.914893617
IR;C;2025-05-05;79.2027;2026-03-23;79.2027;STOP_C_P2;0.0;-0.0859;46;59;0.6043;79.2027;173.5008;240.2424;False;False;;0.2738;39.1056;65.513;US;1.5025;0.0517;0.7868;4;124;19;12575315.789473685
NVG.LS;C;2025-05-05;3.0907;2026-05-04;3.1625;TIMEOUT;0.0232;-0.0963;52;49;0.6702;2.7316;5.117;6.5024;False;False;;0.1102;2.4185;2.8754;LS;1.6827;0.0462;0.46;4;68;47;3309168.914893617
AMAT;A;2025-05-12;163.8982;2026-05-11;436.0779;TIMEOUT_T1;1.6607;-0.0704;52;53;0.7056;68.8881;418.3956;601.1565;True;False;49;1.7328;68.8881;122.6886;US;1.724;0.2734;0.2524;6;91;38;33136407.89473684
ZS;A;2025-05-12;251.5;2026-05-11;161.05;TIMEOUT;-0.3596;-0.5442;52;57;0.5429;84.93;447.4122;622.0922;False;False;;0.3399;84.93;164.78;US;1.4381;0.2112;0.8768;5;40;61;9942560.655737706
AMAT;B;2025-05-12;163.8982;2026-05-11;436.0779;TIMEOUT_T1;1.6607;-0.0704;52;53;0.7056;122.6886;418.3956;601.1565;True;False;49;1.7328;68.8881;122.6886;US;1.724;0.2734;0.2524;6;91;38;33136407.89473684
ZS;B;2025-05-12;251.5;2026-02-02;164.78;STOP_C;-0.3448;-0.3521;38;57;0.5429;164.78;447.4122;622.0922;False;False;;0.3399;84.93;164.78;US;1.4381;0.2112;0.8768;5;40;61;9942560.655737706
